lon lat total
0.0000 90.0000 -0.0661
0.0000 89.0000 -0.0714
0.0000 88.0000 -0.0397
0.0000 87.0000 0.0076
0.0000 86.0000 0.0410
0.0000 85.0000 0.0437
0.0000 84.0000 0.0230
0.0000 83.0000 0.0052
0.0000 82.0000 0.0152
0.0000 81.0000 0.0529
0.0000 80.0000 0.0839
0.0000 79.0000 0.0533
0.0000 78.0000 -0.0802
0.0000 77.0000 -0.3098
0.0000 76.0000 -0.5679
0.0000 75.0000 -0.7485
0.0000 74.0000 -0.7576
0.0000 73.0000 -0.5652
0.0000 72.0000 -0.2288
0.0000 71.0000 0.1272
0.0000 70.0000 0.3688
0.0000 69.0000 0.4166
0.0000 68.0000 0.2828
0.0000 67.0000 0.0609
0.0000 66.0000 -0.1265
0.0000 65.0000 -0.1931
0.0000 64.0000 -0.1312
0.0000 63.0000 -0.0066
0.0000 62.0000 0.0882
0.0000 61.0000 0.0947
0.0000 60.0000 0.0229
0.0000 59.0000 -0.0620
0.0000 58.0000 -0.0909
0.0000 57.0000 -0.0424
0.0000 56.0000 0.0425
0.0000 55.0000 0.0942
0.0000 54.0000 0.0704
0.0000 53.0000 -0.0098
0.0000 52.0000 -0.0817
0.0000 51.0000 -0.0873
0.0000 50.0000 -0.0232
0.0000 49.0000 0.0576
0.0000 48.0000 0.0888
0.0000 47.0000 0.0467
0.0000 46.0000 -0.0316
0.0000 45.0000 -0.0799
0.0000 44.0000 -0.0594
0.0000 43.0000 0.0095
0.0000 42.0000 0.0664
0.0000 41.0000 0.0638
0.0000 40.0000 0.0070
0.0000 39.0000 -0.0523
0.0000 38.0000 -0.0628
0.0000 37.0000 -0.0182
0.0000 36.0000 0.0395
0.0000 35.0000 0.0590
0.0000 34.0000 0.0253
0.0000 33.0000 -0.0288
0.0000 32.0000 -0.0539
0.0000 31.0000 -0.0294
0.0000 30.0000 0.0200
0.0000 29.0000 0.0485
0.0000 28.0000 0.0314
0.0000 27.0000 -0.0131
0.0000 26.0000 -0.0432
0.0000 25.0000 -0.0321
0.0000 24.0000 0.0078
0.0000 23.0000 0.0383
0.0000 22.0000 0.0318
0.0000 21.0000 -0.0036
0.0000 20.0000 -0.0338
0.0000 19.0000 -0.0311
0.0000 18.0000 0.0005
0.0000 17.0000 0.0299
0.0000 16.0000 0.0300
0.0000 15.0000 0.0020
0.0000 14.0000 -0.0265
0.0000 13.0000 -0.0287
0.0000 12.0000 -0.0038
0.0000 11.0000 0.0235
0.0000 10.0000 0.0274
0.0000 9.0000 0.0052
